tag,message_transformed
0,right make appoint right
0,readi big day tomorrow
0,well like actual call someon punto woulda wors
0,done sorri hope next space give everyth want rememb furnitur around move lock lock leav key jenn
0,well must pain catch
0,alrit
0,wnt buy bmw car urgent vri hv shortag lt gt sourc arng di amt lt gt lac that prob
0,howz pain hope u r fine
0,come din c yup cut hair
0,cute thought friendship necessari share everi secret ur close frnd
0,get 3 unless guy want come time sooner
0,pleas text anymor noth els say
0,wot student discount u get book
0,sen told go join uncl financ cbe
0,u knw di lt gt
0,go noth
0,good movi ok leav hourish
0,wait e car dat bore wat co wait outsid got noth 2 home stuff watch tv wat
0,also piec
0,babe talk think good boy miss love
0,pen thing beyond joke wont biro master ca ever
0,thk em find wtc far weiyi goin e rest dunno yet r ur goin 4 dinner den might b abl join
0,watch movi alreadi xy want 2 shop shop w
0,open mca
0,call see facebook huh
0,finish lunch alreadi u wake alreadi
0,reach home safe n sound liao
0,god ask forgiv littl child gave love repli
0,remain bro amongst bro
0,go thru differ decis cope heal everyth believ
0,pl dont play other life
0,daddi take good care
0,live next lt gt min
0,u wana see
0,co darren say consid mah ask
0,que pase un buen tiempo someth like
0,see ca see mayb reboot ym seen buzz
0,ya told ask wat matter
0,hmmm mayb tri e shoppin area one forgot e name hotel
0,v romant
0,spoke uncl john today strongli feel need sacrific keep go call beg listen dont make promis make clear thing easi need pleas let us work thing long keep expect help creativ stifl pl keep happi promis part
0,hi wlcome back wonder got eaten lion someth noth much
0,ye pretti ladi like singl
0,busi tri finish new year look forward final meet
0,aight text tonight see
0,look like u wil b get headstart im leav bout u r desper compani could head goin meet rummer
0,tri someth dear read someth exam
0,hi spoke maneesha like know satisfi experi repli toll free ye
0,u free sat rite u wan 2 watch infern affair wif n darren n mayb xy
0,yeah work fine start last week stuff dull easi guy fun
0,miss call miss call khelat kintu opponent miss call dhort lage that rule one great phone receiv qualiti win
0,hey gorgeou man work mobil number good one babe squishi mwah
0,much got clean
0,offic what matter msg call break
0,pl pl send mail know rel come deliv know cost risk benefit anyth els thank
0,lot happen feel quiet beth aunt charli work lot helen mo
0,ever one foot
0,world happiest frnd never charact dey best understand differ
0,r comin back dinner
0,ne thing interest good birthday u wrking nxt start uni today
0,ha u ju ate honey ar sweet
0,know peopl hit fuck ye
0,yup ok go home look time msg xuhui go learn 2nd may lesson 8am
0,hurri home u big butt hang last caller u food done starv ask cook
0,futur plan tomorrow result today best present enjoy futur
0,get tomorrow send
0,sister clear two round birla soft yesterday
0,daddi shu shu look 4 u u wan 2 tell u singapor wat
0,ur pin
0,join today keep talk later
0,come home 4 dinner
0,come n pick come immedi aft ur lesson
0,yeah got one line us
0,sef dey laugh meanwhil darl anji
0,wil reach
0,real u get yo need 2 ticket one jacket done alreadi use multi
0,hey come onlin use msn
0,dude makin weirdi browni sister made awesom cooki took pic
0,langport sorri probabl bed 9pm suck ill xma go2sri lanka
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
0,charg mobil get morn
0,ok thanx gd nite 2
0,dun b sad dun thk abt alreadi concentr ur paper k
0,need ke qi ìï bore izzit suddenli thk
0,born god said anoth born
0,thing r good thanx got exam march ive done revis fran still boyf ive got ta interviw 4 exet bit worri x
0,hey inconveni si huh
0,ok said got wisdom teeth hidden insid n mayb need 2 remov
0,fine hope good take care
0,work eye philosophi text u later bit free chat
0,bluray player
0,da good good unsold
0,arm fine cardiff uni
0,justbeen overa week sinc broke alreadi brain go mush
0,yeah think usual guy still pass last night get ahold anybodi let know throw
0,honey pl find much sell predict nigeria mani time use import repli monday
0,mark work tomorrow get work hous meet u afterward
0,discuss mother ah
0,juz havent woke bit blur blur dad went liao cant cum oso
0,easi mate guess quick drink bit ambiti
0,ok go chang also
0,yeah probabl still got ta check leo
1,free entri 2 wkli comp win fa cup final tkt 21st may text fa 87121 receiv entri question std txt rate c appli 08452810075over18
1,freemsg hey darl 3 week word back like fun still tb ok xxx std chg send rcv
1,winner valu network custom select receivea prize reward claim call claim code kl341 valid 12 hour
1,mobil 11 month u r entitl updat latest colour mobil camera free call mobil updat co free 08002986030
1,six chanc win cash 100 pound txt csh11 send cost 6day tsandc appli repli hl 4 info
1,urgent 1 week free membership prize jackpot txt word claim 81010 c lccltd pobox 4403ldnw1a7rw18
1,xxxmobilemovieclub use credit click wap link next txt messag click http
1,england v macedonia dont miss news txt ur nation team 87077 eg england 87077 tri wale scotland poboxox36504w45wq
1,thank subscript rington uk mobil charg pleas confirm repli ye repli charg
1,07732584351 rodger burn msg tri call repli sm free nokia mobil free camcord pleas call 08000930705 deliveri tomorrow
1,sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end repli end sptv
1,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free 150pm dont miss
1,valu custom pleas advis follow recent review mob award bonu prize call 09066364589
1,urgent ur award complimentari trip eurodisinc trav aco entry41 claim txt di 87121 morefrmmob shracomorsglsuplt 10 ls1 3aj
1,hear new come ken stuff
1,pleas call custom servic repres 0800 169 6031 guarante cash prize
1,free rington wait collect simpli text password 85069 verifi get usher britney fml
1,gent tri contact last weekend draw show prize guarante call claim code k52 valid 12hr 150ppm
1,winner u special select 2 receiv 4 holiday flight inc speak live oper 2 claim
1,privat 2004 account statement 07742676969 show 786 unredeem bonu point claim call 08719180248 identifi code 45239 expir
1,urgent mobil award bonu caller prize final tri contact u call landlin 09064019788 box42wr29c 150ppm
1,today voda number end 7548 select receiv 350 award match pleas call 08712300220 quot claim code 4041 standard rate app
1,sunshin quiz wkli q win top soni dvd player u know countri algarv txt ansr sp tyron
1,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network bt txting gravel 69888 nt ec2a 150p
1,rcv msg chat svc free hardcor servic text go 69988 u get noth u must age verifi yr network tri
1,freemsg repli text randi sexi femal live local luv hear netcollex ltd 08700621170150p per msg repli stop end
1,custom servic annonc new year deliveri wait pleas call 07046744435 arrang deliveri
1,winner u special select 2 receiv cash 4 holiday flight inc speak live oper 2 claim 0871277810810
1,stop bootydeli invit friend repli see stop send stop frnd 62468
1,bangbab ur order way u receiv servic msg 2 download ur content u goto wap bangb tv ur mobil menu
1,urgent tri contact last weekend draw show prize guarante call claim code s89 valid 12hr
1,pleas call custom servic repres freephon 0808 145 4742 guarante cash prize
1,uniqu enough find 30th august
1,500 new mobil 2004 must go txt nokia 89545 collect today 2optout
1,u meet ur dream partner soon ur career 2 flyng start 2 find free txt horo follow ur star sign horo ari
1,text meet someon sexi today u find date even flirt join 4 10p repli name age eg sam 25 18 recd thirtyeight penc
1,u 447801259231 secret admir look 2 make contact r reveal think ur 09058094597
1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066 tnc
1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
1,hey realli horni want chat see nake text hot 69698 text charg 150pm unsubscrib text stop 69698
1,ur rington servic chang 25 free credit go choos content stop txt club stop 87070 club4 po box1146 mk45 2wt
1,rington club get uk singl chart mobil week choos top qualiti rington messag free charg
1,hmv bonu special 500 pound genuin hmv voucher answer 4 easi question play send hmv 86688 info
1,custom may claim free camera phone upgrad pay go sim card loyalti call 0845 021 end c appli
1,sm ac blind date 4u rodds1 aberdeen unit kingdom check http sm blind date send hide
1,themob check newest select content game tone gossip babe sport keep mobil fit funki text wap 82468
1,think ur smart win week weekli quiz text play 85222 cs winnersclub po box 84 m26 3uz
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906
1,call germani 1 penc per minut call fix line via access number 0844 861 85 prepay direct access
1,valentin day special win quiz take partner trip lifetim send go 83600 rcvd
1,fanci shag txt xxuk suzi txt cost per msg tnc websit x
1,ur current 500 pound maxim ur send cash 86688 cc 08708800282
1,xma offer latest motorola sonyericsson nokia free bluetooth doubl min 1000 txt orang call mobileupd8 08000839402
1,discount code rp176781 stop messag repli stop custom servic 08717205546
1,thank rington order refer t91 charg gbp 4 per week unsubscrib anytim call custom servic 09057039994
1,doubl min txt 4 6month free bluetooth orang avail soni nokia motorola phone call mobileupd8 08000839402
1,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt
1,free rington text first 87131 poli text get 87131 true tone help 0845 2814032 16 1st free tone txt stop
1,100 date servic cal l 09064012103 box334sk38ch
1,free entri weekli competit text word win 80086 18 c
1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
1,someon contact date servic enter phone fanci find call landlin 09111032124 pobox12n146tf150p
1,urgent mobil number award prize guarante call 09058094455 land line claim valid 12hr
1,congrat nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3min vari mobil close 300603 post bcm4284 ldn wc1n3xx
1,loan purpos homeown tenant welcom previous refus still help call free 0800 1956669 text back
1,upgrdcentr orang custom may claim free camera phone upgrad loyalti call 0207 153 offer end 26th juli c appli avail
1,okmail dear dave final notic collect 4 tenerif holiday 5000 cash award call 09061743806 landlin tc sae box326 cw25wx 150ppm
1,want 2 get laid tonight want real dog locat sent direct 2 ur mob join uk largest dog network txting moan 69888nyt ec2a 150p
1,free messag activ 500 free text messag repli messag word free term condit visit
1,congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free 150pm dont miss
1,congratul week competit draw u prize claim call 09050002311 b4280703 sm 18 150ppm
1,guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h
1,boltblu tone 150p repli poli mono eg poly3 cha cha slide yeah slow jamz toxic come stop 4 tone txt
1,credit top http renew pin tgxxrz
1,urgent mobil award bonu caller prize 2nd attempt contact call box95qu
1,today offer claim ur worth discount voucher text ye 85023 savamob member offer mobil cs sub 16 unsub repli x
1,reciev tone within next 24hr term condit pleas see channel u teletext pg 750
1,privat 2003 account statement 07815296484 show 800 point call 08718738001 identifi code 41782 expir
1,monthlysubscript csc web age16 2stop txt stop
1,gent tri contact last weekend draw show prize guarante call claim code k52 valid 12hr 150ppm
1,cash prize claim call09050000327
1,mobil number claim call us back ring claim hot line 09050005321
1,tri contact repli offer 750 min 150 textand new video phone call 08002988890 repli free deliveri tomorrow
1,ur chanc win wkli shop spree txt shop c custcar 08715705022
1,special select receiv 2000 pound award call 08712402050 line close cost 10ppm cs appli ag promo
1,privat 2003 account statement 07753741225 show 800 point call 08715203677 identifi code 42478 expir
1,import custom servic announc call freephon 0800 542 0825
1,xclusiv clubsaisai 2morow soire special zouk nichol rose 2 ladi info
1,22 day kick euro2004 u kept date latest news result daili remov send get txt stop 83222
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693
1,today vodafon number end 4882 select receiv award number match call 09064019014 receiv award
1,dear voucher holder 2 claim week offer pc go http ts cs stop text txt stop 80062
1,privat 2003 account statement show 800 point call 08715203694 identifi code 40533 expir
1,cash prize claim call09050000327 c rstm sw7 3ss 150ppm
1,88800 89034 premium phone servic call 08718711108
1,sm ac sun0819 post hello seem cool
1,get ur 1st rington free repli msg tone gr8 top 20 tone phone everi week per wk 2 opt send stop 08452810071 16
1,hi sue 20 year old work lapdanc love sex text live bedroom text sue textoper g2 1da 150ppmsg
1,forward 448712404000 pleas call 08712404000 immedi urgent messag wait
1,review keep fantast nokia game deck club nokia go 2 unsubscrib alert repli word
1,4mth half price orang line rental latest camera phone 4 free phone call mobilesdirect free 08000938767 updat or2stoptxt cs
1,08714712388 cost 10p
1,urgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
1,guarante cash prize claim yr prize call custom servic repres 08714712394
1,email alertfrom jeri stewarts 2kbsubject prescripiton drvgsto listen email call 123
1,hi custom loyalti offer new nokia6650 mobil txtauction txt word start 81151 get 4t ctxt tc
1,u subscrib best mobil content servic uk per 10 day send stop helplin 08706091795
1,realiz 40 year thousand old ladi run around tattoo
1,import custom servic announc premier
1,romant pari 2 night 2 flight book 4 next year call 08704439680t cs appli
1,urgent ur guarante award still unclaim call 09066368327 claimcod m39m51
1,ur award citi break could win summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16
1,import custom servic announc premier call freephon 0800 542 0578
1,ever thought live good life perfect partner txt back name age join mobil commun
1,5 free top polyphon tone call 087018728737 nation rate get toppoli tune sent everi week text subpoli 81618 per pole unsub 08718727870
1,orang custom may claim free camera phone upgrad loyalti call 0207 153 offer end 14thmarch c appli availa
1,last chanc claim ur worth discount voucher today text shop 85023 savamob offer mobil cs savamob pobox84 m263uz sub 16
1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq
1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php rg21 4jx
1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc
1,u outbid simonwatson5120 shinco dvd plyr 2 bid visit sm 2 end bid notif repli end
1,smsservic yourinclus text credit pl goto 3qxj9 unsubscrib stop extra charg help 9ae
1,25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care 07821230901
1,dear voucher holder claim week offer pc pleas go http ts cs appli stop text txt stop 80062
1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
1,tri contact offer new video phone 750 anytim network min half price rental camcord call 08000930705 repli deliveri wed
1,last chanc 2 claim ur worth discount ye 85023 offer mobil cs sub 16 remov txt x stop
1,urgent call 09066350750 landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150 ppm
1,talk sexi make new friend fall love world discreet text date servic text vip 83110 see could meet
1,congratul ur award either yr suppli cd virgin record mysteri gift guarante call 09061104283 ts cs approx 3min
1,privat 2003 account statement 07808 xxxxxx show 800 point call 08719899217 identifi code 41685 expir
1,hello need posh bird chap user trial prod champney put need address dob asap ta r
1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
1,shop till u drop either 10k 5k cash travel voucher call ntt po box cr01327bt fixedlin cost 150ppm mobil vari
1,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sp tyron
1,u secret admir look 2 make contact r reveal think ur 09058094565
1,u secret admir look 2 make contact r reveal think ur
1,remind download content alreadi paid goto http mymobi collect content
1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap 82468
1,januari male sale hot gay chat cheaper call nation rate cheap peak stop text call 08712460324
1,money r lucki winner 2 claim prize text money 2 88600 give away text rate box403 w1t1ji
1,dear matthew pleas call 09063440451 landlin complimentari 4 lux tenerif holiday cash await collect ppm150 sae cs box334 sk38xh
1,urgent call 09061749602 landlin complimentari 4 tenerif holiday cash await collect sae cs box 528 hp20 1yf 150ppm
1,get touch folk wait compani txt back name age opt enjoy commun
1,ur current 500 pound maxim ur send go 86688 cc 08718720201 po box
1,filthi stori girl wait
1,urgent tri contact today draw show prize guarante call 09050001808 land line claim m95 valid12hr
1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid mate play java game dload polyph music nolin rentl
1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq
1,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 18
1,know someon know fanci call 09058097218 find pobox 6 ls15hb 150p
1,1000 flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat
1,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222
1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
1,new local date area lot new peopl regist area repli date start 18 replys150
1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid12hr
1,dear u invit xchat final attempt contact u txt chat 86688
1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
1,win urgent mobil number award prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm
1,dear subscrib ur draw 4 gift voucher b enter receipt correct an elvi presley birthday txt answer 80062
1,messag import inform o2 user today lucki day 2 find log onto http fantast surpris await
1,449050000301 price claim call 09050000301
1,bore speed date tri speedchat txt speedchat 80155 like em txt swap get new chatter chat80155 pobox36504w45wq rcd 16
1,want 750 anytim network min 150 text new video phone five pound per week call 08000776320 repli deliveri tomorrow
1,take part mobil survey yesterday 500 text 2 use howev wish 2 get txt send txt 80160 c
1,ur hmv quiz current maxim ur send hmv1 86688
1,dont forget place mani free request wish inform call 08707808226
1,know u u know send chat 86688 let find rcvd ldn 18 year
1,thank winner notifi sm good luck futur market repli stop 84122 custom servic 08450542832
1,1000 girl mani local 2 u r virgin 2 r readi 2 4fil ur everi sexual need u 4fil text cute 69911
1,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u
1,sex ur mobil free sexi pic jordan text babe everi wk get sexi celeb 4 pic 16 087016248
1,1 new voicemail pleas call 08719181503
1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 ts cs
1,sim subscrib select receiv bonu get deliv door txt word ok 88600 claim exp 30apr
1,1 new voicemail pleas call 08719181513
1,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 16 repli hl 4info
1,repli name address receiv post week complet free accommod variou global locat
1,free entri weekli comp send word enter 84128 18 c cust care 08712405020
1,pleas call 08712402779 immedi urgent messag wait
1,hungri gay guy feel hungri 4 call 08718730555 stop text call 08712460324
1,u get 2 phone wan na chat 2 set meet call 09096102316 u cum 2moro luv jane xx
1,network oper servic free c visit
1,enjoy jamster videosound gold club credit 2 new get fun help call 09701213186
1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli
1,win newest potter order phoenix book 5 repli harri answer 5 question chanc first among reader
1,ur balanc ur next question sang girl 80 2 answer txt ur answer good luck
1,free2day sexi st georg day pic jordan txt pic 89080 dont miss everi wk sauci celeb 4 pic c 0870241182716
1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
1,bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 2 stop text call 08712460324
1,500 new mobil 2004 must go txt nokia 89545 collect today 2optout txtauction
1,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402
1,urgent import inform o2 user today lucki day 2 find log onto http fantast surpris await
1,dear u invit xchat final attempt contact u txt chat 86688 ldn 18 yr
1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc 1 win150ppmx3age16
1,sale arsen dartboard good condit doubl trebl
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt pod 84128 ts cs custcar 08712405020
1,regist optin subscrib ur draw 4 gift voucher enter receipt correct an 80062 what no1 bbc chart
1,summer final fanci chat flirt sexi singl yr area get match repli summer free 2 join optout txt stop help08714742804
1,clair havin borin time alon u wan na cum 2nite chat 09099725823 hope 2 c u luv clair xx
1,bought one rington get text cost 3 pound offer tone etc
1,09066362231 urgent mobil 07xxxxxxxxx bonu caller prize 2nd attempt reach call 09066362231 asap
1,07801543489 guarante latest nokia phone 40gb ipod mp3 player prize txt word collect
1,hi luci hubbi meetin day fri b alon hotel u fanci cumin pl leav msg 2day 09099726395 luci x
1,account credit 500 free text messag activ txt word credit 80488 cs
1,sm ac jsco energi high u may know 2channel 2day ur leadership skill r strong psychic repli an end repli end jsco
1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
1,thank vote sing along star karaok mobil free link repli sing
1,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
1,urgent mobil award bonu caller prize 2nd attempt contact call box95qu bt nation rate
1,nokia 7250i get win free auction take part send nokia 86021
1,hello orang 1 month free access game news sport plu 10 free text 20 photo messag repli ye term appli
1,ur current 500 pound maxim ur send go 86688 cc 08718720201
1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
1,privat 2003 account statement show 800 point call 08719899230 identifi code 41685 expir
1,regist subscrib yr draw 4 gift voucher b enter receipt correct an next olymp txt an 80062
1,urgent mobil number award prize guarante call 09061790121 land line claim valid 12hr 150ppm
1,pro video club need help info call 08701237397 must club credit redeem enjoy
1,u secret admir look 2 make contact r reveal think ur 09058094599
1,500 free text msg text ok 80488 credit account
1,select stay 1 250 top british hotel noth holiday worth claim call london bx 526 sw73ss
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
1,0a network allow compani bill sm respons
1,freemsg feelin kinda lnli hope u like 2 keep compani jst got cam mobi wan na c pic txt repli date 82242 msg150p 2rcv hlp 08712317606 stop 82242
1,ur chanc win cash everi wk txt action c custcar 08712405022
1,rgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
1,hi ur lookin 4 sauci daytim fun wiv busti marri woman free next week chat 2 sort time 09099726429 janinexx
1,urgent tri contact today draw show prize guarante call 09050001295 land line claim a21 valid 12hr
1,monthli password wap use wap phone pc
1,today vodafon number end 0089 last four digit select receiv award number match pleas call 09063442151 claim award
1,free top rington weekli 1st week subpoli 3 per
1,free msg sorri servic order 81303 could deliv suffici credit pleas top receiv servic
1,hard live 121 chat choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx
1,wow boy r back take 2007 uk tour win vip ticket vip club txt club trackmarqu ltd info vipclub4u
1,hi mandi sullivan call hotmix fm chosen receiv easter prize draw pleas telephon 09041940223 claim prize transfer someon els
1,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis cash opt txt x 07786200117
1,someon conact date servic enter phone fanci find call landlin pobox12n146tf15
1,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil txtauction txt word start get 4t
1,sm auction nokia 7250i get win free auction take part send nokia 86021
1,call freephon 0800 542 0578
1,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see 4 term set purchas
1,big brother alert comput select u 10k cash 150 voucher call ntt po box cro1327 bt landlin cost 150ppm mobil vari
1,win winner foley ipod excit prize soon keep eye ur mobil visit
1,today voda number end 1225 select receiv match pleas call 08712300220 quot claim code 3100 standard rate app
1,hottest pic straight phone see get wet want xx text pic 89555 txt cost 150p textoper g696ga 18 xxx
1,hack chat get backdoor entri 121 chat room fraction cost repli neo69 call 09050280520 subscrib 25p pm dp bcm box 8027 ldn wc1n3xx
1,free nokia motorola upto 12mth linerent 500 free min free call mobileupd8 08001950382 call
1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08718726970 10p per min
1,guarante cash claim yr prize call custom servic repres
1,would like see xxx pic hot nearli ban uk
1,u secret admir look 2 make contact r reveal think ur 09058094594
1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
1,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday cash await collect sae cs box 326 cw25wx 150ppm
1,call 09090900040 listen extrem dirti live chat go offic right total privaci one know sic listen 60p min
1,freemsg hey u got 1 fone repli wild txt ill send u pic hurri im bore work xxx 18 stop2stop
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693 08715500022 rpl stop 2 cnl
1,call 08702490080 tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt vpod 81303 ts cs custcar 08712405020
1,peopl dog area call 09090204448 join like mind guy arrang 1 1 even minapn ls278bb
1,well done 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
1,guess somebodi know secretli fanci wan na find give us call 09065394973 landlin datebox1282essexcm61xn 18
1,500 free text messag valid 31 decemb 2005
1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php
1,repli win weekli 2006 fifa world cup held send stop 87239 end servic
1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm
1,free tone hope enjoy new content text stop 61610 unsubscrib provid
1,themob yo yo come new select hot download member get free click open next link sent ur fone
1,great news call freefon 08006344447 claim guarante cash gift speak live oper
1,u win music gift voucher everi week start txt word draw 87066 tsc
1,call 09094100151 use ur min call cast mob vari servic provid aom aom box61 m60 1er u stop age
1,urgent mobil bonu caller prize 2nd attempt reach call 09066362220 asap box97n7qp 150ppm
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
1,sexi singl wait text age follow gender wither f gay men text age follow
1,freemsg claim ur 250 sm ok 84025 use web2mobil 2 ur mate etc join c box139 la32wu 16 remov txtx stop
1,85233 free rington repli real
1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 txt eng stop box39822 w111wx
1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
1,sm servic inclus text credit pl goto unsubscrib stop extra charg po box420 ip4 5we
1,winner special select receiv cash award speak live oper claim call cost 10p
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop
1,u win music gift voucher everi week start txt word draw 87066 tsc skillgam 1winaweek age16 150ppermesssubscript
1,b4u voucher marsm log onto discount credit opt repli stop custom care call 08717168528
1,freemsg hey buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq
1,free camera phone linerent 750 cross ntwk min price txt bundl deal also avbl call 08001950382 mf
1,urgent mobil 07xxxxxxxxx bonu caller prize 2nd attempt reach call 09066362231 asap box97n7qp 150ppm
1,urgent 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
1,guarante cash prize claim yr prize call custom servic repres 08714712379 cost 10p
1,thank rington order ref number k718 mobil charg tone arriv pleas call custom servic 09065069120
1,hi ya babe x u 4goten bout scammer get smart though regular vodafon respond get prem rate no use also bewar
1,back 2 work 2morro half term u c 2nite 4 sexi passion b4 2 go back chat 09099726481 luv dena call
1,thank rington order ref number r836 mobil charg tone arriv pleas call custom servic 09065069154
1,splashmobil choos 1000 gr8 tone wk subscrit servic weekli tone cost 300p u one credit kick back enjoy
1,heard u4 call 4 rude chat privat line 01223585334 cum wan 2c pic gettin shag text pix 8552 2end send stop 8552 sam xxx
1,forward 88877 free entri weekli comp send word enter 88877 18 c
1,88066 88066 lost 3pound help
1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptx
1,1 new messag pleas call 08718738034
1,forward 21870000 hi mailbox messag sm alert 4 messag 21 match pleas call back 09056242159 retriev messag match
1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp arrow
1,nokia 7250i get win free auction take part send nokia 86021
1,congratul thank good friend u xma prize 2 claim easi call 08718726971 10p per minut
1,tddnewslett game thedailydraw dear helen dozen free game great prizeswith
1,urgent mobil number bonu caller prize 2nd attempt reach call 09066368753 asap box 97n7qp 150ppm
1,doubl min txt orang price linerent motorola sonyericsson free call mobileupd8 08000839402
1,download mani rington u like restrict 1000 2 choos u even send 2 yr buddi txt sir 80082
1,pleas call 08712402902 immedi urgent messag wait
1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
