tag,message_transformed
1,free 1st week no1 nokia tone 4 ur mobil everi week txt nokia 8077 get txting tell ur mate pobox 36504 w45wq
1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php rg21 4jx
1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc
1,u outbid simonwatson5120 shinco dvd plyr 2 bid visit sm 2 end bid notif repli end
1,smsservic yourinclus text credit pl goto 3qxj9 unsubscrib stop extra charg help 9ae
1,25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care 07821230901
1,dear voucher holder claim week offer pc pleas go http ts cs appli stop text txt stop 80062
1,want 750 anytim network min 150 text new video phone five pound per week call 08002888812 repli deliveri tomorrow
1,tri contact offer new video phone 750 anytim network min half price rental camcord call 08000930705 repli deliveri wed
1,last chanc 2 claim ur worth discount ye 85023 offer mobil cs sub 16 remov txt x stop
1,urgent call 09066350750 landlin complimentari 4 ibiza holiday cash await collect sae cs po box 434 sk3 8wp 150 ppm
1,talk sexi make new friend fall love world discreet text date servic text vip 83110 see could meet
1,congratul ur award either yr suppli cd virgin record mysteri gift guarante call 09061104283 ts cs approx 3min
1,privat 2003 account statement 07808 xxxxxx show 800 point call 08719899217 identifi code 41685 expir
1,hello need posh bird chap user trial prod champney put need address dob asap ta r
1,u want xma 100 free text messag new video phone half price line rental call free 0800 0721072 find
1,shop till u drop either 10k 5k cash travel voucher call ntt po box cr01327bt fixedlin cost 150ppm mobil vari
1,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sp tyron
1,u secret admir look 2 make contact r reveal think ur 09058094565
1,u secret admir look 2 make contact r reveal think ur
1,remind download content alreadi paid goto http mymobi collect content
1,lastest stereophon marley dizze racal libertin stroke win nookii game flirt click themob wap bookmark text wap 82468
1,januari male sale hot gay chat cheaper call nation rate cheap peak stop text call 08712460324
1,money r lucki winner 2 claim prize text money 2 88600 give away text rate box403 w1t1ji
1,dear matthew pleas call 09063440451 landlin complimentari 4 lux tenerif holiday cash await collect ppm150 sae cs box334 sk38xh
1,urgent call 09061749602 landlin complimentari 4 tenerif holiday cash await collect sae cs box 528 hp20 1yf 150ppm
1,get touch folk wait compani txt back name age opt enjoy commun
1,ur current 500 pound maxim ur send go 86688 cc 08718720201 po box
1,filthi stori girl wait
1,urgent tri contact today draw show prize guarante call 09050001808 land line claim m95 valid12hr
1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid mate play java game dload polyph music nolin rentl
1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd8 08000839402 call 2optout
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w45wq
1,guess somebodi know secretli fanci wan na find give us call 09065394514 landlin datebox1282essexcm61xn 18
1,know someon know fanci call 09058097218 find pobox 6 ls15hb 150p
1,1000 flirt txt girl bloke ur name age eg girl zoe 18 8007 join get chat
1,18 day euro2004 kickoff u kept inform latest news result daili unsubscrib send get euro stop 83222
1,eastend tv quiz flower dot compar violet tulip lili txt e f 84025 4 chanc 2 win cash
1,new local date area lot new peopl regist area repli date start 18 replys150
1,someon u know ask date servic 2 contact cant guess call 09058091854 reveal po box385 m6 6wu
1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid12hr
1,dear u invit xchat final attempt contact u txt chat 86688
1,award sipix digit camera call 09061221061 landlin deliveri within 28day cs box177 m221bp 2yr warranti 150ppm 16 p
1,win urgent mobil number award prize guarante call 09061790121 land line claim 3030 valid 12hr 150ppm
1,dear subscrib ur draw 4 gift voucher b enter receipt correct an elvi presley birthday txt answer 80062
1,messag import inform o2 user today lucki day 2 find log onto http fantast surpris await
1,449050000301 price claim call 09050000301
1,bore speed date tri speedchat txt speedchat 80155 like em txt swap get new chatter chat80155 pobox36504w45wq rcd 16
1,want 750 anytim network min 150 text new video phone five pound per week call 08000776320 repli deliveri tomorrow
1,take part mobil survey yesterday 500 text 2 use howev wish 2 get txt send txt 80160 c
1,ur hmv quiz current maxim ur send hmv1 86688
1,dont forget place mani free request wish inform call 08707808226
1,know u u know send chat 86688 let find rcvd ldn 18 year
1,thank winner notifi sm good luck futur market repli stop 84122 custom servic 08450542832
1,1000 girl mani local 2 u r virgin 2 r readi 2 4fil ur everi sexual need u 4fil text cute 69911
1,got take 2 take part wrc ralli oz u lucozad energi text ralli le 61200 25p see pack itcould u
1,sex ur mobil free sexi pic jordan text babe everi wk get sexi celeb 4 pic 16 087016248
1,1 new voicemail pleas call 08719181503
1,win year suppli cd 4 store ur choic worth enter weekli draw txt music 87066 ts cs
1,sim subscrib select receiv bonu get deliv door txt word ok 88600 claim exp 30apr
1,1 new voicemail pleas call 08719181513
1,1 nokia tone 4 ur mob everi week txt nok 87021 1st tone free get txtin tell ur friend 16 repli hl 4info
1,repli name address receiv post week complet free accommod variou global locat
1,free entri weekli comp send word enter 84128 18 c cust care 08712405020
1,pleas call 08712402779 immedi urgent messag wait
1,hungri gay guy feel hungri 4 call 08718730555 stop text call 08712460324
1,u get 2 phone wan na chat 2 set meet call 09096102316 u cum 2moro luv jane xx
1,network oper servic free c visit
1,enjoy jamster videosound gold club credit 2 new get fun help call 09701213186
1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli
1,win newest potter order phoenix book 5 repli harri answer 5 question chanc first among reader
1,ur balanc ur next question sang girl 80 2 answer txt ur answer good luck
1,free2day sexi st georg day pic jordan txt pic 89080 dont miss everi wk sauci celeb 4 pic c 0870241182716
1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 k
1,bear pic nick tom pete dick fact type tri gay chat photo upload call 08718730666 2 stop text call 08712460324
1,500 new mobil 2004 must go txt nokia 89545 collect today 2optout txtauction
1,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd8 latest offer 08000839402
1,urgent import inform o2 user today lucki day 2 find log onto http fantast surpris await
1,dear u invit xchat final attempt contact u txt chat 86688 ldn 18 yr
1,congratul ur award either cd gift voucher free entri 2 weekli draw txt music 87066 tnc 1 win150ppmx3age16
1,sale arsen dartboard good condit doubl trebl
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt pod 84128 ts cs custcar 08712405020
1,regist optin subscrib ur draw 4 gift voucher enter receipt correct an 80062 what no1 bbc chart
1,summer final fanci chat flirt sexi singl yr area get match repli summer free 2 join optout txt stop help08714742804
1,clair havin borin time alon u wan na cum 2nite chat 09099725823 hope 2 c u luv clair xx
1,bought one rington get text cost 3 pound offer tone etc
1,09066362231 urgent mobil 07xxxxxxxxx bonu caller prize 2nd attempt reach call 09066362231 asap
1,07801543489 guarante latest nokia phone 40gb ipod mp3 player prize txt word collect
1,hi luci hubbi meetin day fri b alon hotel u fanci cumin pl leav msg 2day 09099726395 luci x
1,account credit 500 free text messag activ txt word credit 80488 cs
1,sm ac jsco energi high u may know 2channel 2day ur leadership skill r strong psychic repli an end repli end jsco
1,hot live fantasi call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
1,thank vote sing along star karaok mobil free link repli sing
1,brand new mobil music servic live free music player arriv shortli instal phone brows content top artist
1,urgent mobil award bonu caller prize 2nd attempt contact call box95qu bt nation rate
1,nokia 7250i get win free auction take part send nokia 86021
1,hello orang 1 month free access game news sport plu 10 free text 20 photo messag repli ye term appli
1,ur current 500 pound maxim ur send go 86688 cc 08718720201
1,sm auction brand new nokia 7250 4 auction today auction free 2 join take part txt nokia 86021
1,privat 2003 account statement show 800 point call 08719899230 identifi code 41685 expir
1,regist subscrib yr draw 4 gift voucher b enter receipt correct an next olymp txt an 80062
1,urgent mobil number award prize guarante call 09061790121 land line claim valid 12hr 150ppm
1,pro video club need help info call 08701237397 must club credit redeem enjoy
1,u secret admir look 2 make contact r reveal think ur 09058094599
1,500 free text msg text ok 80488 credit account
1,select stay 1 250 top british hotel noth holiday worth claim call london bx 526 sw73ss
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
1,0a network allow compani bill sm respons
1,freemsg feelin kinda lnli hope u like 2 keep compani jst got cam mobi wan na c pic txt repli date 82242 msg150p 2rcv hlp 08712317606 stop 82242
1,ur chanc win cash everi wk txt action c custcar 08712405022
1,rgent 2nd attempt contact u u call 09071512433 b4 050703 csbcm4235wc1n3xx callcost 150ppm mobilesvari 50
1,hi ur lookin 4 sauci daytim fun wiv busti marri woman free next week chat 2 sort time 09099726429 janinexx
1,urgent tri contact today draw show prize guarante call 09050001295 land line claim a21 valid 12hr
1,monthli password wap use wap phone pc
1,today vodafon number end 0089 last four digit select receiv award number match pleas call 09063442151 claim award
1,free top rington weekli 1st week subpoli 3 per
1,free msg sorri servic order 81303 could deliv suffici credit pleas top receiv servic
1,hard live 121 chat choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx
1,wow boy r back take 2007 uk tour win vip ticket vip club txt club trackmarqu ltd info vipclub4u
1,hi mandi sullivan call hotmix fm chosen receiv easter prize draw pleas telephon 09041940223 claim prize transfer someon els
1,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis cash opt txt x 07786200117
1,someon conact date servic enter phone fanci find call landlin pobox12n146tf15
1,hi 07734396839 ibh custom loyalti offer new nokia6600 mobil txtauction txt word start get 4t
1,sm auction nokia 7250i get win free auction take part send nokia 86021
1,call freephon 0800 542 0578
1,buy space invad 4 chanc 2 win orig arcad game consol press 0 game arcad std wap charg see 4 term set purchas
1,big brother alert comput select u 10k cash 150 voucher call ntt po box cro1327 bt landlin cost 150ppm mobil vari
1,win winner foley ipod excit prize soon keep eye ur mobil visit
1,today voda number end 1225 select receiv match pleas call 08712300220 quot claim code 3100 standard rate app
1,hottest pic straight phone see get wet want xx text pic 89555 txt cost 150p textoper g696ga 18 xxx
1,hack chat get backdoor entri 121 chat room fraction cost repli neo69 call 09050280520 subscrib 25p pm dp bcm box 8027 ldn wc1n3xx
1,free nokia motorola upto 12mth linerent 500 free min free call mobileupd8 08001950382 call
1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08718726970 10p per min
1,guarante cash claim yr prize call custom servic repres
1,would like see xxx pic hot nearli ban uk
1,u secret admir look 2 make contact r reveal think ur 09058094594
1,dear 0776xxxxxxx u invit xchat final attempt contact u txt chat 86688 ldn 18yr
1,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday cash await collect sae cs box 326 cw25wx 150ppm
1,call 09090900040 listen extrem dirti live chat go offic right total privaci one know sic listen 60p min
1,freemsg hey u got 1 fone repli wild txt ill send u pic hurri im bore work xxx 18 stop2stop
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate c appli 08452810073 detail
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod txt one name 89693 08715500022 rpl stop 2 cnl
1,call 08702490080 tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt vpod 81303 ts cs custcar 08712405020
1,peopl dog area call 09090204448 join like mind guy arrang 1 1 even minapn ls278bb
1,well done 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
1,guess somebodi know secretli fanci wan na find give us call 09065394973 landlin datebox1282essexcm61xn 18
1,500 free text messag valid 31 decemb 2005
1,guarante award even cashto claim ur award call free 08000407165 2 stop getstop 88222 php
1,repli win weekli 2006 fifa world cup held send stop 87239 end servic
1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae cs box 326 cw25wx 150 ppm
1,free tone hope enjoy new content text stop 61610 unsubscrib provid
1,themob yo yo come new select hot download member get free click open next link sent ur fone
1,great news call freefon 08006344447 claim guarante cash gift speak live oper
1,u win music gift voucher everi week start txt word draw 87066 tsc
1,call 09094100151 use ur min call cast mob vari servic provid aom aom box61 m60 1er u stop age
1,urgent mobil bonu caller prize 2nd attempt reach call 09066362220 asap box97n7qp 150ppm
1,eeri nokia tone 4u rpli tone titl 8007 eg tone dracula 8007 titl ghost addamsfa munster exorcist twilight pobox36504w45wq 150p
1,sexi singl wait text age follow gender wither f gay men text age follow
1,freemsg claim ur 250 sm ok 84025 use web2mobil 2 ur mate etc join c box139 la32wu 16 remov txtx stop
1,85233 free rington repli real
1,well done england get offici poli rington colour flag yer mobil text tone flag 84199 txt eng stop box39822 w111wx
1,final chanc claim ur worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz sub 16
1,sm servic inclus text credit pl goto unsubscrib stop extra charg po box420 ip4 5we
1,winner special select receiv cash award speak live oper claim call cost 10p
1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box 113 bray wicklow eir quiz start saturday unsub stop
1,u win music gift voucher everi week start txt word draw 87066 tsc skillgam 1winaweek age16 150ppermesssubscript
1,b4u voucher marsm log onto discount credit opt repli stop custom care call 08717168528
1,freemsg hey buffi 25 love satisfi men home alon feel randi repli 2 c pix qlynnbv help08700621170150p msg send stop stop txt
1,free 1st week no1 nokia tone 4 ur mob everi week txt nokia 87077 get txting tell ur mate zed pobox 36504 w45wq
1,free camera phone linerent 750 cross ntwk min price txt bundl deal also avbl call 08001950382 mf
1,urgent mobil 07xxxxxxxxx bonu caller prize 2nd attempt reach call 09066362231 asap box97n7qp 150ppm
1,urgent 4 costa del sol holiday await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh max10min
1,guarante cash prize claim yr prize call custom servic repres 08714712379 cost 10p
1,thank rington order ref number k718 mobil charg tone arriv pleas call custom servic 09065069120
1,hi ya babe x u 4goten bout scammer get smart though regular vodafon respond get prem rate no use also bewar
1,back 2 work 2morro half term u c 2nite 4 sexi passion b4 2 go back chat 09099726481 luv dena call
1,thank rington order ref number r836 mobil charg tone arriv pleas call custom servic 09065069154
1,splashmobil choos 1000 gr8 tone wk subscrit servic weekli tone cost 300p u one credit kick back enjoy
1,heard u4 call 4 rude chat privat line 01223585334 cum wan 2c pic gettin shag text pix 8552 2end send stop 8552 sam xxx
1,forward 88877 free entri weekli comp send word enter 88877 18 c
1,88066 88066 lost 3pound help
1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptx
1,1 new messag pleas call 08718738034
1,forward 21870000 hi mailbox messag sm alert 4 messag 21 match pleas call back 09056242159 retriev messag match
1,mobi pub high street prize u know new duchess cornwal txt first name stop 008704050406 sp arrow
1,nokia 7250i get win free auction take part send nokia 86021
1,congratul thank good friend u xma prize 2 claim easi call 08718726971 10p per minut
1,tddnewslett game thedailydraw dear helen dozen free game great prizeswith
1,urgent mobil number bonu caller prize 2nd attempt reach call 09066368753 asap box 97n7qp 150ppm
1,doubl min txt orang price linerent motorola sonyericsson free call mobileupd8 08000839402
1,download mani rington u like restrict 1000 2 choos u even send 2 yr buddi txt sir 80082
1,pleas call 08712402902 immedi urgent messag wait
1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
1,fantasi footbal back tv go sky gamestar sky activ play dream team score start saturday regist sky opt 88088
1,tone club sub expir 2 repli monoc 4 mono polyc 4 poli 1 weekli 150p per week txt stop 2 stop msg free stream 0871212025016
1,xma prize draw tri contact today draw show prize guarante call 09058094565 land line valid 12hr
1,ye place town meet excit adult singl uk txt chat 86688
1,someon contact date servic enter phone becausethey fanci find call landlin pobox1 w14rg 150p
1,babe u want dont u babi im nasti thing 4 filthyguy fanci rude time sexi bitch go slo n hard txt xxx slo 4msg
1,sm servic inclus text credit pl gotto login 3qxj9 unsubscrib stop extra charg help 08702840625 9ae
1,valentin day special win quiz take partner trip lifetim send go 83600 rcvd
1,guess first time creat web page read wrote wait opinion want friend
1,ur chanc win cash everi wk txt play c custcar 08715705022
1,sppok ur mob halloween collect nokia logo pic messag plu free eeri tone txt card spook 8007
1,urgent call 09066612661 landlin complementari 4 tenerif holiday cash await collect sae cs po box 3 wa14 2px 150ppm sender hol offer
1,winner valu network custom hvae select receiv reward collect call valid 24 hour acl03530150pm
1,u nokia 6230 plu free digit camera u get u win free auction take part send nokia 83383 16
1,free entri weekli comp send word win 80086 18 c
1,text82228 get rington logo game question info
1,freemsg award free mini digit camera repli snap collect prize quizclub opt stop sp rwm
1,messag brought gmw connect
1,congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p
1,next amaz xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video
1,u subscrib best mobil content servic uk per ten day send stop helplin 08706091795
1,3 free tarot text find love life tri 3 free text chanc 85555 16 3 free msg
1,join uk horniest dog servic u sex 2nite sign follow instruct txt entri 69888 150p
1,knock knock txt whose 80082 enter r weekli draw 4 gift voucher 4 store yr choic cs age16
1,forward 21870000 hi mailbox messag sm alert 40 match pleas call back 09056242159 retriev messag match
1,free ring tone text everi week get new tone 0870737910216yr
1,urgent mobil 077xxx bonu caller prize 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
1,guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h
1,hello darl today would love chat dont tell look like sexi
1,8007 free 1st week no1 nokia tone 4 ur mob everi week txt nokia 8007 get txting tell ur mate pobox 36504 w4 5wq norm
1,wan na get laid 2nite want real dog locat sent direct ur mobil join uk largest dog network txt park 69696 nyt ec2a 3lp
1,tri contact respons offer new nokia fone camcord hit repli call 08000930705 deliveri
1,new tone week includ 1 ab 2 sara 3 order follow instruct next messag
1,urgent tri contact today draw show prize guarante call 09050003091 land line claim c52 valid 12hr
1,sport fan get latest sport news str 2 ur mobil 1 wk free plu free tone txt sport 8007 norm
1,urgent urgent 800 free flight europ give away call b4 10th sept take friend 4 free call claim ba128nnfwfly150ppm
1,88066 lost help
1,freemsg fanci flirt repli date join uk fastest grow mobil date servic msg rcvd 25p optout txt stop repli date
1,great new offer doubl min doubl txt best orang tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt cs
1,hope enjoy new content text stop 61610 unsubscrib provid
1,urgent pleas call 09066612661 landlin cash luxuri 4 canari island holiday await collect cs sae award 20m12aq 150ppm
1,urgent pleas call 09066612661 landlin complimentari 4 lux costa del sol holiday cash await collect ppm 150 sae cs jame 28 eh74rr
1,marri local women look discreet action 5 real match instantli phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
1,burger king wan na play footi top stadium get 2 burger king 1st sept go larg super walk winner
1,come take littl time child afraid dark becom teenag want stay night
1,ur chanc win cash everi wk txt action c custcar 08712405022
1,bin award play 4 instant cash call 08715203028 claim everi 9th player win min optout 08718727870
1,freemsg fav xma tone repli real
1,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free 08002986906
1,gr8 poli tone 4 mob direct 2u rpli poli titl 8007 eg poli breathe1 titl crazyin sleepingwith finest ymca pobox365o4w45wq 300p
1,interflora åòit late order interflora flower christma call 0800 505060 place order midnight tomorrow
1,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin
1,congratul thank good friend u xma prize 2 claim easi call 08712103738 10p per minut
1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
1,tkt euro2004 cup final cash collect call 09058099801 b4190604 pobox 7876150ppm
1,jamster get crazi frog sound poli text mad1 real text mad2 88888 6 crazi sound 3 c appli
1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
1,adult 18 content video shortli
1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
1,hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hr free 50p per day stop text stopbcm sf wc1n3xx
1,doubl min 1000 txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 yhl
1,ur current 500 pound maxim ur send cash 86688 cc 08718720201 po box
1,urgent mobil number award prize guarante call 09058094454 land line claim valid 12hr
1,sorri u unsubscrib yet mob offer packag min term 54 week pl resubmit request expiri repli themob help 4 info
1,1 new messag pleas call 08712400200
1,current messag await collect collect messag call 08718723815
1,urgent mobil award bonu caller prize final attempt 2 contact u call 08714714011
1,ever notic drive anyon go slower idiot everyon drive faster maniac
1,xma offer latest motorola sonyericsson nokia free bluetooth dvd doubl min 1000 txt orang call mobileupd8 08000839402
1,repli win weekli profession sport tiger wood play send stop 87239 end servic
1,1 polyphon tone 4 ur mob everi week txt pt2 87575 1st tone free get txtin tell ur friend 16 repli hl 4info
1,messag free welcom new improv sex dog club unsubscrib servic repli stop msg 150p
1,12mth half price orang line rental 400min call mobileupd8 08000839402
1,free unlimit hardcor porn direct 2 mobil txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free
1,unsubscrib servic get ton sexi babe hunk straight phone go http subscript
1,hi babe jordan r u im home abroad lone text back u wan na chat xxsp text stop stopcost 150p 08712400603
1,get brand new mobil phone agent mob plu load goodi info text mat 87021
1,lord ring return king store repli lotr 2 june 4 chanc 2 win lotr soundtrack cd stdtxtrate repli stop end txt
1,good luck draw take place 28th feb good luck remov send stop 87239 custom servic 08708034412
1,1st wk free gr8 tone str8 2 u wk txt nokia 8007 classic nokia tone hit 8007 poli
1,lookatm thank purchas video clip lookatm charg 35p think better send video mmsto 32323
1,sexi sexi cum text im wet warm readi porn u fun msg free recd msg 150p inc vat 2 cancel text stop
1,2nd time tri contact u prize claim call 09053750005 b4 sm 08718725756 140ppm
1,dear voucher holder claim week offer pc pleas go http ts cs appli
1,2nd time tri 2 contact u 750 pound prize 2 claim easi call 08712101358 10p per min
1,ur award citi break could win summer shop spree everi wk txt store
1,urgent tri contact today draw show prize guarante call 09066358361 land line claim y87 valid 12hr
1,thank rington order refer number x29 mobil charg tone arriv pleas call custom servic 09065989180
1,ur current 500 pound maxim ur send collect 83600 cc 08718720201 po box
1,congratul thank good friend u xma prize 2 claim easi call 08718726978 10p per minut
1,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
1,someon u know ask date servic 2 contact cant guess call 09058097189 reveal pobox 6 ls15hb 150p
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
1,today voda number end 5226 select receiv 350 award hava match pleas call 08712300220 quot claim code 1131 standard rate app
1,messag free welcom new improv sex dog club unsubscrib servic repli stop msg 150p 18
1,rct thnq adrian u text rgd vatian
1,contact date servic someon know find call land line pobox45w2tg150p
1,sorri miss call let talk time 07090201529
1,complimentari 4 star ibiza holiday cash need urgent collect 09066364349 landlin lose
1,free msg bill mobil number mistak shortcod call 08081263000 charg call free bt landlin
1,pleas call 08712402972 immedi urgent messag wait
1,urgent mobil number award bonu caller prize call 09058095201 land line valid 12hr
1,want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
1,life never much fun great came made truli special wo forget enjoy one
1,want new video phone 600 anytim network min 400 inclus video call download 5 per week free deltomorrow call 08002888812 repli
1,valu custom pleas advis follow recent review mob award bonu prize call 09066368470
1,welcom pleas repli age gender begin 24m
1,freemsg unlimit free call activ smartcal txt call unlimit call help 08448714184 stop txt stop landlineonli
1,mobil 10 mth updat latest orang phone free save free call text ye callback orno opt
1,new 2 club dont fink met yet b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x lkpobox177hp51fl
1,camera award sipix digit camera call 09061221066 fromm landlin deliveri within 28 day
1,get free mobil video player free movi collect text go free extra film order c appli 18 yr
1,save money wed lingeri choos superb select nation deliveri brought weddingfriend
1,heard u4 call night knicker make beg like u last time 01223585236 xx luv
1,bloomberg center wait appli futur http
1,want new video phone750 anytim network min 150 text five pound per week call 08000776320 repli deliveri tomorrow
1,contact date servic someon know find call land line pobox45w2tg150p
1,wan2 win westlif 4 u m8 current tour 1 unbreak 2 untam 3 unkempt text 3 cost 50p text
1,dorothi bank granit issu explos pick member 300 nasdaq symbol cdgt per
1,winner guarante caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64x
1,xma new year eve ticket sale club day 10am till 8pm thur fri sat night week sell fast
1,rock yr chik get 100 filthi film xxx pic yr phone rpli filth saristar ltd e14 9yt 08701752560 450p per 5 day stop2 cancel
1,next month get upto 50 call 4 ur standard network charg 2 activ call 9061100010 c 1st4term pobox84 m26 3uz cost min mobcudb
1,urgent tri contact u today draw show prize guarante call 09050000460 land line claim j89 po box245c2150pm
1,text banneduk 89555 see cost 150p textoper g696ga xxx
1,auction round highest bid next maximum bid bid send bid 10 bid good luck
1,collect valentin weekend pari inc flight hotel prize guarante text pari
1,custom loyalti offer new nokia6650 mobil txtauction txt word start 81151 get 4t ctxt tc
1,wo believ true incred txt repli g learn truli amaz thing blow mind o2fwd
1,hot n horni will live local text repli hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 repli stop end
1,want new nokia 3510i colour phone deliv tomorrow 200 free minut mobil 100 free text free camcord repli call 08000930705
1,congratul winner august prize draw call 09066660100 prize code 2309
1,8007 25p 4 alfi moon children need song ur mob tell ur m8 txt tone chariti 8007 nokia poli chariti poli zed 08701417012 profit 2 chariti
1,get offici england poli rington colour flag yer mobil tonight game text tone flag optout txt eng stop box39822 w111wx
1,custom servic announc recent tri make deliveri unabl pleas call 07090298926
1,stop club tone repli see html term club tone cost mfl
1,wamma get laid want real doggin locat sent direct mobil join uk largest dog network txt dog 69696 nyt ec2a 3lp
1,promot number 8714714 ur award citi break could win summer shop spree everi wk txt store 88039 skilgm tscs087147403231winawk age16
1,winner special select receiv cash award speak live oper claim call cost 10p
1,thank rington order refer number x49 mobil charg tone arriv pleas call custom servic text txtstar
1,hi 2night ur lucki night uve invit 2 xchat uk wildest chat txt chat 86688 ldn 18yr
1,146tf150p
1,dear voucher holder 2 claim 1st class airport loung pass use holiday voucher call book quot 1st class x 2
1,someon u know ask date servic 2 contact cant guess call 09058095107 reveal pobox 7 s3xi 150p
1,mila age23 blond new uk look sex uk guy u like fun text mtalk 1st 5free increment help08718728876
1,claim 200 shop spree call 08717895698 mobstorequiz10ppm
1,want funk ur fone weekli new tone repli tones2u 2 text origin n best tone 3gbp network oper rate appli
1,twink bear scalli skin jock call miss weekend fun call 08712466669 2 stop text call 08712460324 nat rate
1,tri contact repli offer video handset 750 anytim network min unlimit text camcord repli call 08000930705
1,urgent tri contact last weekend draw show prize guarante call claim code k61 valid 12hour
1,74355 xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc
1,congratul u claim 2 vip row ticket 2 c blu concert novemb blu gift guarante call 09061104276 claim ts cs
1,free msg singl find partner area 1000 real peopl wait chat send chat 62220cncl send stopc per msg
1,win newest åòharri potter order phoenix book 5 repli harri answer 5 question chanc first among reader
1,free msg rington http wml 37819
1,oh god found number glad text back xafter msg cst std ntwk chg
1,link pictur sent also use http
1,doubl min 1000 txt orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402
1,urgent 2nd attempt contact prize yesterday still await collect claim call acl03530150pm
1,dear dave final notic collect 4 tenerif holiday 5000 cash award call 09061743806 landlin tc sae box326 cw25wx 150ppm
1,tell u 2 call 09066358152 claim prize u 2 enter ur mobil person detail prompt care
1,2004 account 07xxxxxxxxx show 786 unredeem point claim call 08719181259 identifi code xxxxx expir
1,want new video handset 750 anytim network min half price line rental camcord repli call 08000930705 deliveri tomorrow
1,free rington repli real poli eg real1 pushbutton dontcha babygoodby golddigg webeburnin 1st tone free 6 u join
1,free msg get gnarl barkley rington total free repli go messag right
